           1
          11          71   8.153800    
           0
           2
          12          71   10.98560    
          12          69   34.68850    
           1
          12          71   14.80100    
           3
          12          11   34.68850    
          12           5   1240.690    
          12          65   124.4550    
           3
          12          11   36.19780    
          12          64   39.41510    
          12          70   55.41390    
           8
          11          12   21.71410    
          12           9   62.96830    
          12           6   50.89060    
          12          64   39.41510    
          12          72   39.41510    
          12          71   50.89060    
          12          12   25.74660    
          12          11   13.59250    
           1
          11          71   20.80860    
           4
          11           1   65.70730    
          11          67   46.73550    
          11          70   20.80860    
          12           1   25.74660    
           0
          27
          11           9   41.13030    
          11          73   22.65880    
          11           5   68.56360    
          11          65   36.19780    
          11           6   207.4680    
          11          72   24.67310    
          11          64   39.41510    
          11          12   14.80100    
          11           7   23.64460    
          11          71   33.24250    
          11          67   22.65880    
          11          68   24.67310    
          11          11   36.19780    
          12          70   60.34280    
          12           9   24.67310    
          12          73   21.71410    
          12          65   30.52780    
          12          72   17.54970    
          12          64   20.80860    
          12          12   10.52770    
          12           7   16.81800    
          12          71   41.13030    
          12          67   60.34280    
          12           2   29.25520    
          12          68   23.64460    
          12          66   19.94140    
          12          11   9.668100    
           0
          35
          11           2   129.8700    
          11          11   71.54610    
          11           7   317.6620    
          11          69   30.52780    
          11          64   446.6280    
          11           1   109.5290    
          11          71   22.65880    
          11           9   60.34280    
          11          68   60.34280    
          11           3   46.73550    
          11          65   25.74660    
          11          70   42.92030    
          11          67   36.19780    
          11          73   36.19780    
          11          72   16.11680    
          11          66   14.80100    
          11          12   19.10990    
          12           2   25.74660    
          12          11   16.11680    
          12           7   46.73550    
          12          69   44.78680    
          12           6   22.65880    
          12          64   46.73550    
          12           1   71.54610    
          12          71   19.10990    
          12           9   26.86660    
          12          68   18.31300    
          12           3   20.80860    
          12          65   14.18380    
          12          70   30.52780    
          12          67   33.24250    
          12          73   13.02580    
          12          72   15.44470    
          12          66   15.44470    
          12          12   18.31300    
           0
           2
          11          71   77.90590    
          12          71   104.9640    
           2
          11          71   16.81800    
          12          71   11.46360    
           7
          11          11   23.64460    
          11          64   30.52780    
          11          71   19.94140    
          11          68   23.64460    
          12          11   10.52770    
          12          64   21.71410    
          12          71   13.02580    
           1
          12          67   41.13030    
           1
          12          10   62.96830    
          13
          11          65   167.6720    
          11          12   18.31300    
          11          67   50.89060    
          12          65   41.13030    
          12          64   225.9370    
          12          73   19.94140    
          12           7   19.94140    
          12          72   279.5630    
          12          10   141.4220    
          12           2   26.86660    
          12          12   16.11680    
          12          67   55.41390    
          12          11   16.11680    
           0
