   158.0370       52.53660      -3.906000               6
           2           5   3.314820    
           1           5   1.837322    
           2          19   4.262678    
           1          23   1.115819    
           2          23   1.930309    
           2          22   5.821587    
   158.0300       52.55260      0.9380000               5
           2           5   2.347769    
           1           5   1.647264    
           1          19   1.726099    
           2          19   3.371967    
           2          20   2.597292    
   158.0510       52.50340      -4.512000               4
           1           5   2.575560    
           1          19   3.158773    
           2          19   5.643373    
           2          20   4.453898    
   158.0210       52.54910       2.146000               4
           1           5   2.092240    
           2           5   2.994602    
           2          20   2.715632    
           2          19   3.516931    
   158.0210       52.58830       6.740000               5
           1           5   2.185315    
           2           5   4.261648    
           2          19   3.167218    
           2          20   3.881892    
           2          23   3.834512    
   158.0820       52.59220       3.016000               6
           1           5   1.293176    
           2           5   2.230709    
           1          19   1.561758    
           2          19   2.908503    
           2          23   2.782723    
           2          20   4.735182    
   158.0340       52.53240       9.952000               4
           1           5   2.681783    
           2           5   4.925012    
           1          19   3.092514    
           2          19   5.207072    
   158.0760       52.57670       3.600000               5
           1           5   1.509569    
           2           5   2.303424    
           2          19   3.166631    
           1          19   1.581489    
           2          20   4.221815    
   158.0360       52.57350      -1.027000               5
           1           5  0.9768323    
           2           5   2.034753    
           2          19   1.392962    
           1          20   1.574714    
           2          20   2.382496    
   158.0990       52.53570      -2.946000               6
           2           5   2.050664    
           1           5  0.5196035    
           1          20   2.498367    
           2          20   4.152922    
           2          19   4.528800    
           1          19   2.795917    
   158.0300       52.53770      -3.094000               6
           1          20   1.684856    
           2          20   2.860748    
           1           5   1.903103    
           2           5   3.159451    
           1          19   1.780464    
           2          19   3.782054    
   158.0460       52.59360       7.000000               5
           1          19   1.938942    
           2          19   3.369508    
           2           5   3.660947    
           1           5   2.119921    
           2          20   4.714973    
   158.0340       52.56170      -1.535000               6
           1           5   1.371784    
           2           5   2.057348    
           1          19   1.217252    
           2          19   2.188391    
           2          20   2.416009    
           1          20   1.550126    
   157.9250       52.58920       6.955000               6
           1          20   2.120913    
           2          20   3.398851    
           1          19   2.434772    
           2          19   4.301754    
           1           5   3.338660    
           2           5   5.320743    
   158.0480       52.56400      -4.390000               6
           1           5   1.153071    
           2           5   2.552092    
           1          19   1.544521    
           2          19   3.275768    
           1          20   2.219079    
           2          20   3.122251    
   158.0440       52.56330       3.617000               6
           1           5   1.484482    
           2           5   2.934802    
           2          19   2.901085    
           1          19   1.917423    
           1          20   1.954026    
           2          20   3.593991    
   158.0400       52.54860      -5.000000               6
