   158.0370       52.53660      -3.906000               6
           2           5   3.234375    
           1           5   1.882812    
           2          19   4.093750    
           1          23  0.8437500    
           2          23   1.882812    
           2          22   5.875000    
   158.0300       52.55260      0.9380000               5
           2           5   2.537109    
           1           5   1.635742    
           1          19   1.880859    
           2          19   3.273438    
           2          20   2.619141    
   158.0510       52.50340      -4.512000               4
           1           5   2.548828    
           1          19   3.209961    
           2          19   5.528320    
           2          20   4.755859    
   158.0210       52.54910       2.146000               4
           1           5   2.021484    
           2           5   3.046875    
           2          20   2.680664    
           2          19   3.559570    
   158.0210       52.58830       6.740000               5
           1           5   2.293945    
           2           5   3.895508    
           2          19   3.190430    
           2          20   3.652344    
           2          23   3.895508    
   158.0820       52.59220       3.016000               6
           1           5   1.270508    
           2           5   2.218750    
           1          19   1.506836    
           2          19   2.929688    
           2          23   2.573242    
           2          20   4.832031    
   158.0340       52.53240       9.952000               4
           1           5   2.673828    
           2           5   4.990234    
           1          19   3.138672    
           2          19   5.076172    
   158.0760       52.57670       3.600000               5
           1           5   1.365234    
           2           5   2.228516    
           2          19   3.265625    
           1          19   1.796875    
           2          20   4.302734    
   158.0360       52.57350      -1.027000               5
           1           5   1.044922    
           2           5   1.861328    
           2          19   1.546875    
           1          20   1.609375    
           2          20   2.613281    
   158.0990       52.53570      -2.946000               6
           2           5   1.976562    
           1           5  0.9863281    
           1          20   2.605469    
           2          20   4.150391    
           2          19   4.458984    
           1          19   2.914062    
   158.0300       52.53770      -3.094000               6
           1          20   1.792969    
           2          20   2.914062    
           1           5   1.917969    
           2           5   3.162109    
           1          19   2.166016    
           2          19   3.785156    
   158.0460       52.59360       7.000000               5
           1          19   1.994141    
           2          19   3.318359    
           2           5   3.679688    
           1           5   2.066406    
           2          20   4.263672    
   158.0340       52.56170      -1.535000               6
           1           5   1.322266    
           2           5   1.955078    
           1          19   1.378906    
           2          19   2.185547    
           2          20   2.474609    
           1          20   1.435547    
   157.9250       52.58920       6.955000               6
           1          20   2.082031    
           2          20   3.416016    
           1          19   2.271484    
           2          19   4.273438    
           1           5   3.320312    
           2           5   5.416016    
   158.0480       52.56400      -4.390000               6
           1           5   1.273438    
           2           5   2.447266    
           1          19   1.507812    
           2          19   2.996094    
           1          20   2.212891    
           2          20   3.230469    
   158.0440       52.56330       3.617000               6
           1           5   1.468750    
           2           5   2.824219    
           2          19   2.927734    
           1          19   1.990234    
           1          20   2.093750    
           2          20   3.451172    
   158.0400       52.54860      -5.000000               6
           1           5   1.699219    
           2           5   2.968750    
           1          20   1.898438    
           2          20   3.570312    
           1          19   2.097656    
           2          19   3.636719    
   158.0410       52.53390      -3.898000               6
           2           5   3.312500    
           1           5   1.898438    
           1          20   1.980469    
           2          20   3.398438    
           1          19   2.316406    
           2          19   4.046875    
   158.1290       52.49730      -3.851000               6
           1           5   2.238281    
           2           5   4.531250    
           2          20   6.382812    
           1          20   4.187500    
           1          19   4.382812    
           2          19   7.113281    
   158.0500       52.63580       5.207000               6
           1          19   1.792969    
           2          19   3.195312    
           2           5   4.257812    
           1           5   2.468750    
           1          20   2.785156    
           2          20   4.781250    
   158.0470       52.51560      -1.197000               6
           1           5   1.980469    
           2           5   3.429688    
           1          20   2.320312    
           2          20   3.515625    
           2          19   5.050781    
           1          19   3.175781    
   158.0350       52.53950      -3.984000               5
           1          20   1.738281    
           2           5   3.269531    
           1           5   1.933594    
           1          19   2.093750    
           2          19   3.640625    
   158.0890       52.61450       2.706000               6
           1           5   1.628906    
           2           5   2.636719    
           1          19   1.707031    
           2          19   2.972656    
           1          20   2.878906    
           2          20   5.195312    
   158.0410       52.56380      -1.684000               5
           1           5  0.9921875    
           2           5   1.878906    
           1          20   1.761719    
           2          20   2.710938    
           2          19   2.238281    
   158.0280       52.56480       9.780000               6
           1          19   2.542969    
           2          19   4.402344    
           1          20   2.546875    
           2          20   4.449219    
           1           5   2.710938    
           2           5   4.402344    
   158.0490       52.56340       5.238000               6
           2           5   2.871094    
           1           5   1.847656    
           1          19   2.042969    
           2          19   3.453125    
           1          20   2.214844    
           2          20   3.871094    
   158.0320       52.55970      -3.002000               6
           1           5   1.394531    
           2           5   2.289062    
           1          20   1.488281    
           2          20   2.523438    
           1          19   1.628906    
           2          19   2.570312    
   158.0330       52.57300      -2.975000               6
           1          19   1.042969    
           2          19   1.910156    
           1           5   1.171875    
           2           5   2.214844    
           1          20   1.390625    
           2          20   2.722656    
   158.0390       52.54970       2.925000               6
           1           5   1.660156    
           2           5   2.953125    
           1          20   2.066406    
           2          20   3.496094    
           1          19   2.066406    
           2          19   3.902344    
   158.0320       52.52150       1.830000               6
           1          20   2.125000    
           2          20   3.789062    
           1           5   2.179688    
           2           5   3.812500    
           1          19   2.921875    
           2          19   4.781250    
   158.0270       52.55210       11.50000               6
           1          20   2.882812    
           2          20   5.335938    
           1           5   2.882812    
           2           5   5.210938    
           1          19   2.882812    
           2          19   5.015625    
   157.9750       52.53450       10.09500               6
           2          20   4.539062    
           1          20   2.500000    
           2          19   5.023438    
           1          19   2.937500    
           1           5   3.320312    
           2           5   5.210938    
   158.0360       52.53440       3.448000               6
           1           5   2.156250    
           2           5   3.625000    
           1          20   2.171875    
           2          20   3.796875    
           1          19   2.460938    
           2          19   4.304688    
   158.0330       52.54960      -4.461000               6
           1           5   1.789062    
           2           5   3.054688    
           1          20   1.843750    
           2          20   3.054688    
           1          19   1.898438    
           2          19   3.609375    
   158.0900       52.59090       8.143000               6
           2           5   3.859375    
           1           5   2.062500    
           1          19   2.312500    
           2          19   4.187500    
           1          20   3.023438    
           2          20   4.726562    
   158.0440       52.53140      -3.763000               6
           1           5   1.812500    
           2           5   3.218750    
           2          20   3.289062    
           1          20   1.953125    
           1          19   2.726562    
           2          19   4.070312    
   158.0370       52.54840      -4.533000               6
           2           5   2.929688    
           1           5   1.640625    
           1          20   1.875000    
           2          20   3.320312    
           1          19   2.132812    
           2          19   3.601562    
   158.0330       52.55990      -2.186000               5
           1           5   1.270996    
           2           5   2.132812    
           1          19   1.574707    
           2          19   2.385742    
           1          15   1.622070    
   158.0560       52.51870      0.8420000               8
           1          15   1.458984    
           2          15   2.962891    
           1           5   1.996094    
           2           5   3.272461    
           1          20   2.361328    
           2          20   4.242188    
           1          19   3.032227    
           2          19   4.811523    
   158.0280       52.56350      -3.788000               7
           1          19   1.375000    
           2          19   2.607422    
           2           5   2.700195    
           1           5   1.602539    
           1          15   1.959961    
           2          15   3.198242    
           2          20   2.516602    
   158.1260       52.57090       7.794000               8
           1           5   2.068359    
           2           5   3.625000    
           1          19   2.916992    
           2          19   4.758789    
           2          20   5.678711    
           1          20   3.271484    
           1          15   3.408203    
           2          15   5.295898    
   158.0320       52.56040       5.148000               8
           1           5   1.924805    
           2           5   3.343750    
           1          19   1.924805    
           2          19   3.500977    
           1          20   1.924805    
           2          20   3.422852    
           1          15   2.286133    
           2          15   3.622070    
   158.0250       52.55590       5.668000               8
           1          15   2.005859    
           2          15   3.654297    
           1          20   2.062500    
           2          20   3.480469    
           2           5   3.746094    
           1           5   2.152344    
           1          19   2.152344    
           2          19   3.658203    
   158.0320       52.57910       6.927000               8
           2          19   3.554688    
           1          19   2.013672    
           1           5   2.089844    
           2           5   3.708984    
           1          20   2.322266    
           2          20   3.916016    
           1          15   2.703125    
           2          15   4.529297    
   158.0230       52.56520       4.825000               8
           1          19   1.765625    
           2          19   3.189453    
           1          20   1.968750    
           2          20   3.189453    
           1          15   2.082031    
           2          15   3.833984    
           1           5   2.171875    
           2           5   3.496094    
   158.0290       52.52510      0.6060000               7
           1          15   1.001953    
           1          20   1.871094    
           2          20   3.541016    
           1           5   2.134766    
           2           5   3.453125    
           1          19   2.750000    
           2          19   4.332031    
   158.0450       52.53720       6.558000               8
           1          15   2.234375    
           2          15   3.617188    
           1           5   2.265625    
           2           5   3.968750    
           1          20   2.521484    
           2          20   4.138672    
           1          19   2.607422    
           2          19   4.365234    
   158.0420       52.54650       2.617000               8
           2           5   3.085938    
           1           5   1.601562    
           1          15   1.882812    
           2          15   2.947266    
           2          20   3.496094    
           1          20   2.011719    
           2          19   3.546875    
           1          19   2.113281    
   158.0400       52.56330      -5.000000               8
           2           5   2.648438    
           1           5   1.445312    
           2          19   2.929688    
           1          19   1.515625    
           1          20   1.871094    
           2          20   3.496094    
           2          15   3.597656    
           1          15   2.046875    
   158.0190       52.58400       6.899000               8
           1          19   1.898438    
           2          19   3.402344    
           2          20   3.546875    
           1          20   2.222656    
           2           5   4.027344    
           1           5   2.460938    
           1          15   2.539062    
           2          15   4.421875    
   158.0440       52.56490      -4.723000               8
           1           5   1.285156    
           2           5   2.406250    
           1          19   1.617188    
           2          19   2.734375    
           2          20   3.328125    
           1          20   2.011719    
           1          15   2.117188    
           2          15   3.656250    
   158.0080       52.54260       12.50000               8
           1          15   2.906250    
           2          15   4.890625    
           2          19   5.542969    
           1          19   3.031250    
           2          20   5.250000    
           1          20   3.265625    
           2           5   5.777344    
           1           5   3.324219    
   158.0670       52.57430       5.458000               7
           1           5   1.714844    
           2           5   2.972656    
           1          19   1.988281    
           2          19   3.351562    
           1          20   2.535156    
           2          20   4.445312    
           2          15   4.378906    
   158.0360       52.53550     -0.3210000               7
           1          20   1.718750    
           2          20   3.304688    
           1           5   1.894531    
           2           5   2.832031    
           2          15   1.933594    
           1          19   2.304688    
           2          19   3.714844    
   158.0340       52.54390       7.680000               7
           1          15   2.203125    
           1          20   2.445312    
           2          20   4.300781    
           1           5   2.445312    
           2           5   4.023438    
           1          19   2.515625    
           2          19   4.437500    
   158.0420       52.54650       2.697000               7
           1           5   1.640625    
           2           5   2.800781    
           2          20   3.457031    
           1          20   2.031250    
           1          19   2.261719    
           2          19   3.652344    
           2          15   3.203125    
   158.0130       52.53550       12.40200               8
           1          15   2.910156    
           2          15   5.015625    
           1          20   3.089844    
           2          20   5.289062    
           1          19   3.234375    
           2          19   5.582031    
           2           5   5.582031    
           1           5   3.308594    
   157.9860       52.56360       5.742000               8
           1          20   1.691406    
           2          20   2.941406    
           1          19   1.980469    
           2          19   3.613281    
           1          15   2.015625    
           2          15   3.523438    
           1           5   2.554688    
           2           5   4.281250    
   157.9780       52.60220       14.00000               7
           1          20   3.234375    
           2          20   5.554688    
           1          19   3.304688    
           2          19   5.351562    
           2           5   5.964844    
           1           5   3.714844    
           2          15   6.214844    
   158.0520       52.55430       8.908000               8
           1           5   2.414062    
           2           5   4.039062    
           2          19   4.328125    
           1          19   2.585938    
           2          20   4.738281    
           1          20   2.605469    
           2          15   4.679688    
           1          15   2.632812    
   158.0260       52.53440       2.326000               8
           1          15   1.273438    
           2          15   2.351562    
           1          20   2.015625    
           2          20   3.484375    
           1           5   2.085938    
           2           5   3.695312    
           2          19   4.109375    
           1          19   2.500000    
   158.0300       52.54940       1.686000               8
           1          15   1.414062    
           2          15   2.445312    
           1           5   1.554688    
           2           5   2.960938    
           1          20   1.632812    
           2          20   2.960938    
           1          19   2.101562    
           2          19   3.351562    
   158.0430       52.55350       5.369000               8
           2           5   3.242188    
           1           5   1.898438    
           1          15   2.101562    
           2          15   3.804688    
           2          20   4.085938    
           1          20   2.218750    
           2          19   3.757812    
           1          19   2.312500    
   158.0320       52.55230      -1.073000               8
           1          20   1.367188    
           2          20   2.601562    
           2          15   2.507812    
           1          15   1.460938    
           1           5   1.601562    
           2           5   2.140625    
           1          19   1.835938    
           2          19   2.984375    
   158.0250       52.53220       2.090000              11
           1          15   1.086914    
           2          15   2.169922    
           2          20   3.633789    
           1          20   1.964844    
           1           5   2.048828    
           2           5   3.633789    
           2          13   2.274902    
           1          19   2.632812    
           2          19   4.050781    
           1           1   2.707031    
           2           1   4.686035    
   158.0700       52.55520       5.967000              13
           1           4   1.758789    
           2           4   3.119141    
           1           5   1.882812    
           2           5   3.421875    
           1          19   2.410156    
           2          19   4.179688    
           2          20   4.516602    
           1          20   2.495117    
           2          13   4.052734    
           1          13   2.497070    
           1          15   2.733398    
           2          15   4.099609    
           2           1   3.614258    
   158.0590       52.55330       10.99600               8
           1           5   2.622070    
           2           5   4.858398    
           1          19   2.870117    
           2          19   4.858398    
           1          13   2.943359    
           2          13   4.829102    
           2          20   5.291992    
           1          20   3.243164    
   157.9890       52.49550       6.979000              12
           1          20   2.428711    
           2          20   4.611328    
           2           5   5.382812    
           1           5   3.006836    
           1           4   3.049805    
           2           4   5.023438    
           1          19   3.070312    
           2          19   5.382812    
           2          15   3.490234    
           2           1   6.487305    
           1           1   3.622070    
           2          13   3.842773    
   158.0580       52.53370      -1.547000              12
           1           4  0.8945312    
           2           4   1.695312    
           2          13   3.291016    
           1          13   1.589844    
           1          15   1.720703    
           2          15   2.898438    
           1          20   2.351562    
           2          20   3.626953    
           2           1   4.189453    
           1           1   2.427734    
           1          19   2.564453    
           2          19   4.011719    
   157.9700       52.61100       8.000000              11
           1          19   2.119141    
           2          19   3.810547    
           2          20   4.173828    
           1          20   2.494141    
           1          13   2.666016    
           1           4   2.800781    
           2           4   4.675781    
           2           1   4.804688    
           1           1   2.865234    
           1          15   2.992188    
           2          15   5.394531    
   158.0510       52.56250      -1.275000              10
           2           4  0.7753906    
           1          19   1.544922    
           2          19   2.601562    
           1           1   1.648438    
           2           1   2.812500    
           1          20   1.837891    
           2          20   2.955078    
           2          15   3.410156    
           1          15   1.992188    
           2          13   3.220703    
   158.0310       52.55960       1.246000              10
           1          13   1.273438    
           2          13   2.289062    
           1           5   1.464844    
           1          19   1.531250    
           2          19   2.683594    
           1          20   1.531250    
           2          20   2.683594    
           2           1   3.314453    
           1           1   2.019531    
           2          15   3.169922    
   158.0320       52.56150      0.8220000              11
           1           5   1.328125    
           2           5   2.337891    
           1          19   1.486328    
           2          19   2.466797    
           1          20   1.593750    
           2          20   2.656250    
           1          15   1.746094    
           2          15   3.007812    
           1           1   1.986328    
           2           1   3.312500    
           2          13   2.671875    
   158.0350       52.56300       2.007000               8
           1           5   1.349609    
           2           5   2.460938    
           1          19   1.480469    
           2          19   2.591797    
           2          20   2.984375    
           1          20   1.873047    
           1          15   1.947266    
           2          15   3.337891    
   158.0380       52.56220      -1.100000               9
           1           5   1.035156    
           2           5   1.839844    
           1          19   1.410156    
           2          19   2.271484    
           1          20   1.519531    
           2          20   2.753906    
           1          13   1.582031    
           2          13   2.699219    
           2           1   3.152344    
   158.0270       52.56050       4.421000              10
           1          20   1.814453    
           2          20   3.367188    
           1          13   1.935547    
           2          13   3.125000    
           2           5   3.367188    
           1           5   1.939453    
           2          19   3.304688    
           1          19   1.939453    
           1           1   2.388672    
           2           1   3.859375    
   158.0370       52.56680       8.590000              10
           1          19   2.230469    
           1           5   2.398438    
           2           5   4.080078    
           1          15   2.398438    
           2          15   4.546875    
           1           1   2.601562    
           2           1   4.314453    
           1          20   2.621094    
           1          13   2.734375    
           2          13   4.373047    
   158.0340       52.56390       2.518000              11
           1           5   1.468750    
           2           5   2.437500    
           1          19   1.560547    
           2          19   2.667969    
           1          20   1.699219    
           2          20   2.898438    
           1          15   1.917969    
           1          13   2.000000    
           2          13   3.328125    
           2           1   3.667969    
           1           1   2.039062    
   158.0270       52.56340       1.523000              10
           1          19   1.375000    
           2          19   2.333984    
           1          20   1.554688    
           2          20   2.632812    
           1           5   1.673828    
           2           5   2.453125    
           1          15   1.826172    
           2          15   3.294922    
           1           1   2.107422    
           2           1   3.414062    
   158.0490       52.56160       4.214000               9
           1          19   1.855469    
           2          19   3.433594    
           2          13   3.800781    
           1          13   2.171875    
           1          20   2.226562    
           2          20   3.617188    
           1          15   2.250000    
           2           5   2.832031    
           2           1   3.617188    
   157.9970       52.53280       8.500000              10
           2          15   3.792969    
           1          15   2.175781    
           1          13   2.253906    
           2          13   3.957031    
           1          20   2.355469    
           2          19   4.718750    
           1          19   2.675781    
           1           1   2.984375    
           2           5   4.910156    
           1           5   3.058594    
   158.0370       52.55300      -4.705000               9
           1           5   1.597656    
           2           5   2.765625    
           1          19   1.855469    
           2          19   3.218750    
           1          20   1.855469    
           2          20   3.218750    
           2          13   2.832031    
           2          15   3.183594    
           2           1   3.929688    
   158.0420       52.56320       2.380000              11
           1           5   1.449219    
           2           5   2.285156    
           1          19   1.695312    
           2          19   2.828125    
           2           1   3.503906    
           1           1   1.917969    
           1          15   1.964844    
           2          15   3.769531    
           1          20   2.039062    
           2          20   3.320312    
           2          13   3.421875    
   158.0450       52.56210      -5.000000              10
           2           5   2.718750    
           1           5   1.355469    
           1           1   1.917969    
           1          19   2.054688    
           2          19   3.121094    
           1          13   2.058594    
           2          13   3.093750    
           1          15   2.191406    
           2          15   3.890625    
           2          20   3.515625    
   158.0290       52.56590       2.611000              11
           1          19   1.324219    
           2          19   2.308594    
           2          20   2.832031    
           1          20   1.558594    
           1           5   1.671875    
